High1 High2 High3 High4 Low1 Low2 Low3 Low4
41553_at 5.55085924509569 5.31393504010746 5.30765639484223 5.65950458988139 5.87107048968236 6.13731171988359 6.02135090274102 5.95179354472657
41644_at 7.34018114438636 7.41320981947916 7.46985529031784 7.00251536742511 7.22395478776278 7.28566855531126 7.23998820315767 7.13652367866511
41657_at 7.92806662947233 7.86694215627317 7.90413655289259 8.1599709789823 7.80406890754064 7.85065857442236 7.92207830228439 7.75552389292536
41660_at 5.19920531931735 5.20216123657308 4.97659880433568 8.37249253377828 9.11647046810443 8.92186327124281 8.97289122238909 8.96289336842717
41856_at 6.42775858646903 6.38739264622458 6.29844359340854 6.50483883733191 6.483891994421 6.53878834104512 6.57616064822035 6.44507695608223
41858_at 7.6000451647178 7.61295096532501 7.6093564966127 7.66810347794042 7.53005758360815 7.37070716636279 7.40354635980731 7.23005564320987
42361_g_at 6.6818989313061 6.62794996271692 6.70571490346039 6.13710869562022 6.09680685575481 6.024863339615 5.928208588022 5.82052521731179
43511_s_at 8.78466292862456 8.82697460386562 8.65675508627157 9.7656078006195 9.65772566176471 9.62047887405325 9.47311497140586 9.49420276367263
43544_at 7.9151637063658 7.99540360381317 7.96250688436348 7.75575169081501 7.73946243659779 7.50794461009983 7.32387640314781 7.20499435696902
43934_at 6.81320592859428 6.9753181878616 6.71142711407585 6.95162089519255 6.33684303887373 6.17991626937175 6.49546644539911 6.40461089228099
43977_at 8.6888204289596 8.62295729499221 8.71624766458627 8.56128615928602 9.01435856781054 9.04886115486514 9.11476628073564 9.095218258354
44040_at 7.19874678400107 7.28303673099303 7.40549878086114 7.42151424556486 7.85304122225116 7.78293015684242 7.74063179282635 7.58119236009011
44065_at 8.6138571983336 8.59151292966011 8.69624250105073 8.47427484177389 8.54119999867379 8.54296965372482 8.38485058748214 8.37289927763497
44111_at 7.56919294733804 7.58775757215932 7.55157623298911 7.34483545272573 7.7712738771552 7.88680292234936 7.76358825555964 7.71579656748067
44120_at 6.43299234924014 6.12481057798237 6.50955255152233 7.77723651672697 7.63585456832545 7.81125256844957 7.70135226502839 7.69324979867807
44146_at 8.63751621400322 8.47028881371149 8.58220482664281 8.69703249713715 8.78603007880634 8.78492852511445 8.79625975512616 8.71470520943632
44563_at 9.52865879504689 9.39927287652358 9.31776194144759 9.86951429461162 9.20774631201112 9.22677550298832 9.21129889119145 9.20570669065653
44617_at 8.07636743221084 7.93972959194101 7.98614293174721 8.21554085419512 7.92618816591017 8.18716676094245 8.08457562691232 7.9838638719354
44654_at 9.64076167676146 9.59210311739172 9.59156494318665 9.56167382228037 9.25611245050768 9.36829736915218 9.24658782902462 9.24696524862268
44669_at 7.79865925747764 7.69879429036814 7.76068244361292 8.01700032163142 7.87910081130973 7.91000435970042 7.83575118389471 7.76674524846223
44696_at 8.78069617905115 8.7788622434363 8.8773272854186 8.23603698102388 8.06344327663975 8.07157196827577 7.9190735430321 7.91922833416966
44702_at 7.50190063847977 7.47276711465471 7.47971330780767 6.13095122418229 6.17012440642361 6.30226622773597 6.28028477533491 6.1915258322287
44783_s_at 9.52007437536091 9.32773014148504 9.41722890135429 9.79987196491171 9.31821285259454 9.41749618593032 9.31391645219183 9.35585676076697
44822_s_at 7.27576113882139 7.25905525065502 7.46435801071949 7.44321095114652 7.45483327243317 7.30308896563698 7.10081934792716 6.98273818151504
45288_at 5.08736928370714 5.06680363081456 5.04932552680843 6.00492084212451 5.09132342800725 4.99088663056189 5.09219302977981 5.00668626442027
45297_at 9.65560119478494 9.74161445653538 9.5784277159686 8.46023746851939 8.38743658668555 8.26644107750487 8.34798598694822 8.22926722579514
45526_g_at 9.50314126758136 9.50170891903437 9.51979827851875 9.98732734969288 9.916736313191 9.89594717800192 9.81419460712126 9.84349828985315
45572_s_at 9.47286545962193 9.25582826385074 9.55781379064596 9.6114867300528 9.65570100616298 10.0295025368586 9.70686739645876 9.65484166695733
45633_at 8.25585577090203 8.16523855155437 8.11610071179582 7.83397069972619 7.36110420030585 7.5041072167837 7.49000572401104 7.47485707172357
45653_at 6.68673611112076 6.73335715834188 6.58396724526928 6.82857567570893 7.47805161618873 7.4139195808239 7.37877606098221 7.26716801885388
45687_at 8.38205541544477 8.33082283318911 8.29724200586598 8.63134354346987 9.04073055243771 8.92985119496742 8.99496285626976 9.04236940800088
45714_at 10.1085813369937 10.0489674110124 10.0644608947991 9.63236651049714 9.3299706499973 9.1440638272419 9.11746076810135 9.09485916562019
45749_at 9.53680570598608 9.40083680320035 9.38374445414141 9.1723572334645 9.31075030513982 9.18271347429692 9.20906487282737 9.20325026052077
45828_at 10.1900043025044 10.2636497748957 10.1728947623456 10.1145728334405 9.9887140925338 9.88837776594131 9.8175563585543 9.8614368846584
46142_at 4.35377274788533 4.30739823628286 4.34985882964363 3.78059170678645 4.78874538518197 4.70799894132947 4.6669529582135 4.57845610701665
46167_at 9.29798762972065 9.26873122302823 9.28772748387235 9.14191679139474 8.40423666157269 8.52723426602763 8.51044872271983 8.49374735233928
46256_at 8.46471811219575 8.29272929616224 8.34851831821141 8.4889152815027 8.91278848627196 9.01747106851389 9.09884106144114 9.1265592053079
46270_at 8.87999347210525 8.88266395816963 8.86196225304117 9.68946163371045 10.0031509582898 9.94403043732822 9.93439978428559 9.97798315245245
46323_at 9.8039628805115 9.81018826336592 9.76007781071227 9.83314461849258 9.97888798999004 9.85957330325056 9.94048623681604 9.93616448230401
46665_at 9.56927690099922 9.4537873393919 9.45875753732128 9.29917634476074 9.86658344639333 9.98136857248144 9.96688142782321 10.0032037759766
46947_at 7.28098087944015 7.65830280693066 7.5865872046291 7.13790167265659 6.87439842220208 6.75505588642942 6.71639320155168 6.59590885388522
47069_at 6.41047372572366 5.9634619855102 6.26048182281526 6.7219009817725 6.36637241482456 6.49630824785733 6.39713427204263 6.27715558616578
47083_at 8.06357975934873 8.12032821941389 8.07379369303752 8.13041979399025 8.12880479376045 8.10399945973997 8.11287815129529 8.10486696726362
47105_at 7.21236346958446 7.08539106363665 7.20012062764361 7.67410035172577 7.31926933969423 7.4967244175954 7.38926458774961 7.32118351213537
47530_at 8.36685685258839 8.39604774112112 8.2140289583295 8.42927005450248 8.22208524985219 8.3484270144493 8.36778302108473 8.36153225190883
47553_at 5.52220993137083 5.36903618618183 5.46687938974599 5.21948176353419 4.92167861647338 4.81908114597594 4.98822920057063 4.91694394848082
47560_at 7.66122333164696 7.83283475679811 7.77955367160279 7.26645061712713 7.35794069601484 7.44245315144673 7.11230161679232 6.99508316056125
47571_at 7.08203299081427 6.79278330161063 6.86028773224253 6.64562441063965 6.79527758722432 7.20685691948726 7.18144203803083 7.19134060001634
47608_at 9.27909635202088 9.22888011680111 9.23210069927566 9.08990190264187 9.05001649054055 8.99653897161615 9.10339702888349 9.15164934307719
47773_at 6.67377275350438 6.71211960441626 6.63487132531658 6.41674629740185 6.28444616424602 6.63780675041192 6.5492450197528 6.42703780459438
48030_i_at 9.21065766172462 9.13356007916827 9.06367809914259 9.32004090294573 9.16991834633574 9.27676278337746 9.35007362022345 9.38270153792784
48106_at 6.8084902796185 6.63284889360155 6.5220062180719 7.22947689017139 7.29861234670335 7.22318983716043 7.17906591350507 7.06520638916093
48117_at 7.15457029032539 7.04378526925913 7.02355831417233 7.26593651986057 6.75791555112711 6.82419608702031 6.7965195595214 6.70639171080369
48531_at 9.00957119374187 9.05690559684034 9.04971189918828 9.0055124077662 8.99556094612886 8.96509435497058 8.89983763750408 8.87732981882456
48580_at 9.44769284026797 9.23113191327799 9.23473113913864 9.27159229237201 9.05094143624388 9.08045988165485 9.13714317588154 9.1732237472421
48612_at 8.85177913991554 8.72606303914953 8.69109158965929 8.56970000049932 8.75496073907709 8.80960282718965 8.94376042468029 8.94597863442338
48659_at 8.18464479521443 8.09902144923364 8.03062217951039 8.2043306693183 8.02807917842101 8.00378798394515 8.01583955427159 7.83764748354778
48808_at 10.1707750651981 10.3310187787485 10.2664626307109 9.77848193134296 9.22529457498887 8.88971360284455 8.67649917970321 8.69423168942965
48825_at 6.96838734973253 6.81176690474795 6.87269794291045 6.34516785713074 7.02340453306469 7.20270455240787 7.24187252973345 7.14464748318373
49077_at 9.6016519474013 9.56818069268336 9.57925456103441 9.79649086014675 9.9559062515582 9.91316693554749 9.92652372983064 9.96323301979336
49111_at 8.40072803571953 8.52695655501778 8.40819298430371 9.42787173202452 9.21075584741765 9.19142405435632 9.17136166911948 9.18901785377982
49327_at 7.85002359694434 7.80217637002335 7.73534708632187 7.8262174541004 7.8267538048403 7.8472022670429 7.9697292426409 8.01518766845569
49329_at 6.54581922223927 6.30202965392213 6.59731817171634 6.2421085691284 6.55509328262632 6.58781375294698 6.43599024205967 6.33449952497762
49485_at 7.48599093640278 7.59915220517293 7.60283520997594 7.49664431457111 7.65276615046054 7.6496952870082 7.54736367625473 7.38533599985791
49679_s_at 5.43722667674141 5.45645650654837 5.50500042202855 5.38066436548284 5.91425194147936 5.72730838274361 5.68191230280688 5.55192176859896
49878_at 8.29390427824927 8.29663315844407 8.28038813425199 8.36323544534023 8.70308719817514 8.79366804994488 8.780325043286 8.75975172377682
50221_at 5.30595139982285 5.03437472350483 5.01690867616016 5.99722584243988 6.73849475047122 6.48348635240648 6.55195300732463 6.44932389169689
50277_at 9.464896399841 9.36182150410941 9.4416445565472 9.61407303456446 9.69722898996316 9.96132225933457 9.72644561422937 9.69346143392954
50314_i_at 9.23923888686815 9.32210522361788 9.41061093402479 9.31205321681989 8.25846565373948 8.24014766395502 8.2546529618708 8.22410046173537
50374_at 8.72175375135688 8.64697268793101 8.66045105279377 9.15023665368304 9.26019687779143 9.2682472493281 9.17921863491305 9.03954977937375
50376_at 8.31742858350878 8.2828540355051 8.34068181013385 8.57148836063242 8.75037493184989 8.66570397694079 8.58103437382287 8.57668028987304
50400_at 3.72428453502522 3.53524453295447 3.79256058771015 3.96936988443652 4.32214497108692 4.51738520630428 4.51927027307533 4.4284724838081
50965_at 5.62887307332278 5.62713761125289 5.72875913492098 7.0252460934004 7.06381689932436 6.90968525983478 6.89514561879018 6.79564395769819
51146_at 7.21734414881172 7.164880944008 7.25605553022657 7.75116873135523 7.87060801655566 7.99378572739727 7.86694364549089 7.84553992637119
51176_at 9.81112859904667 9.66030638468864 9.76169198483487 10.1247348672119 9.81133642907413 10.1544190779585 9.99400645352117 9.93543284900736
51192_at 7.75119374906797 7.42462714693115 7.58198460488199 7.75076100769743 8.92872361280669 8.60009880246233 8.92732233672447 8.78858829272291
51200_at 8.60369561250931 8.64161153351013 8.68100622936369 8.52945929705599 8.01787028742798 7.8905430499439 7.86949114367183 7.84079022655663
51228_at 8.73098555476364 9.14090012353758 8.95119083335239 8.28613396483568 8.18935592087539 8.09215829309296 8.17679883767802 8.13763517590686
51774_s_at 7.39380922874366 7.27117055863747 7.42453933761741 7.57733530083455 7.54706334976327 7.66145850749548 7.68492127227351 7.52623087398777
52005_at 8.14331227968888 8.15495954809931 8.20027018527854 8.08481824896037 7.4097813662651 7.35647332462626 7.41488030140342 7.27780641606191
52078_at 9.19165419483039 9.01631437457466 8.99967921254001 8.97622585836666 8.90852510838807 8.88460003380828 8.93716221280545 8.91644921744399
52159_at 7.90774801129053 7.62542084346336 7.68836010853394 8.04975402565929 8.06292474913562 8.14899222227768 8.13908295934946 8.0688838941768
52164_at 10.026757941207 10.0675734982776 10.0380880042189 9.6879953099215 9.52480538811226 9.3014535576968 9.36939132501248 9.35494629784723
52169_at 8.66106671902662 8.42689691105645 8.54874511425762 8.87130241977472 8.78665073556574 8.90097500843653 8.92532671550119 8.89735184523586
52285_f_at 9.00626369631888 9.19177577853874 9.13907566595119 9.0692847554736 8.72593807081522 8.80192965915266 8.72579102550584 8.6690900107521
52731_at 7.38134907676463 7.42956209578093 7.49685077891391 7.16309186855037 7.04970667136188 6.96032753063676 7.21141755135222 7.06540211531392
52741_at 7.33523899288854 7.29550788387913 7.35832936253125 7.05093995673095 6.94213227512793 6.92682751203919 6.83508204504107 6.69422356651236
52940_at 6.53178337290858 6.25591338103262 6.85193283377464 8.28941185985162 8.18817899242426 7.98261199106523 7.96142308414195 7.82840292227459
53071_s_at 10.2064973742764 10.2846101225222 10.2417612198867 9.99603907370792 9.99412348708912 9.93984041149723 9.89967115233365 9.93989249465246
53076_at 6.88989085557887 6.93593868739864 6.97501752890681 6.33807826748321 6.54083494327796 6.49711435962535 6.5418218044573 6.43021343459695
53202_at 5.0183179795529 5.01914632265991 5.09028895301086 5.23172208138025 5.35053042703055 5.43619702228707 5.22997708284172 5.18966921553535
53720_at 7.52814856828436 7.51675726258162 7.53291784515984 6.6917907313921 7.56083509159812 7.47719667405656 7.45299190306544 7.36500483028716
53912_at 7.84410427623533 7.85429706016096 7.93519162549373 7.98378561542603 8.16335054001859 8.21755648448815 8.12038363404265 8.05392600242312
53968_at 9.0334359698582 8.90446775609959 8.87027433508468 8.95508295175529 8.93297739114993 8.76827182667677 8.86757212300556 8.90958314802972
53987_at 6.3868603614793 6.36628255806895 6.35751936656642 7.14917868412496 6.62371930822241 6.49086962165192 6.41204907782715 6.31138626555913
53991_at 5.8081381442555 5.89150894282514 5.63025540773065 7.41680251108821 5.84623662192425 6.17806832171274 5.94439390422448 5.92205869509572
54037_at 6.18172389415743 6.15424001295484 6.3374793111351 6.61299835370015 5.5860470310593 5.64524123229098 5.60925894264613 5.47421895179614
54051_at 4.55742454518932 4.53958258669727 4.55789078239811 4.49886509908435 4.58751818226983 4.66061421961426 4.64988782327061 4.60156051787282
54632_at 7.48334001459087 7.39294562885601 7.50811955181147 7.50559366054719 7.32928546138095 7.38246549384162 7.48679833106448 7.52601781169889
54970_at 7.74515455784836 7.87873671916776 7.91131859235079 9.55206917960117 9.5864361737281 9.75664225154051 9.74558124851885 9.78193861866928
55065_at 9.1242731881651 9.21439967622698 9.21950981787329 8.72832152122217 9.58003449590985 9.24850027279012 9.12391163707371 9.18236161274131
55081_at 9.24249425283625 9.19413940096363 9.20360114049548 8.18367224556611 8.20772562633586 8.2347405179258 8.10607234471266 8.10451609699231
55093_at 8.27794856006931 8.28736154175167 8.32791890727543 7.49361114292682 8.34793316673756 8.17626677595101 8.08919091452491 7.98340508372141
55583_at 7.52979477313132 7.50601090424281 7.35078212910756 7.23226460477534 7.55909419495022 7.44107220683526 7.45887371702799 7.34681634392675
55616_at 7.62744442967882 7.63351212326905 7.71010157716012 6.9405166872756 7.7878143152557 7.98191855517138 7.79230349146889 7.72872553389825
55662_at 6.08548133008686 6.16341260409763 6.32186288984514 6.38384375851161 6.75656702124728 6.45583697791715 6.36452340889287 6.25084465554884
55692_at 8.27666409749404 8.34949385036842 8.47411823137403 8.46172480449563 8.21008124529613 8.0591408155002 8.02969121337826 7.91404327714226
55705_at 8.58723304388859 8.57573511537336 8.46759015903588 8.76927764383229 9.0534099938981 9.0604420536933 9.12986003203709 9.18120976794571
55872_at 9.13106372937225 9.25396317661687 9.35785291568521 9.43790480879439 9.69144540046197 9.50755016757457 9.48790042905371 9.52318710725274
56197_at 9.48409026780116 9.31188054828448 9.42820261104329 9.00027819254437 9.71205910148598 9.98550274437142 9.90982944390286 9.94353610040819
